,video_id,view,action_type,video_start_frame,video_end_frame
4095,nusar-2021_action_both_9043-a24_9043_user_id_2021-02-05_131831,C10118_rgb,disassembly,1,11058
4096,nusar-2021_action_both_9043-a24_9043_user_id_2021-02-05_131831,C10404_rgb,disassembly,1,11058
4097,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10095_rgb,disassembly,1,13254
4098,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,HMC_21176623_mono10bit,disassembly,1,13253
4099,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10115_rgb,disassembly,1,13254
4100,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10390_rgb,disassembly,1,13254
4101,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,HMC_21176875_mono10bit,disassembly,1,13253
4102,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10395_rgb,disassembly,1,13254
4103,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10379_rgb,disassembly,1,13254
4104,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,HMC_21179183_mono10bit,disassembly,1,13253
4105,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,HMC_21110305_mono10bit,disassembly,1,13253
4106,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10119_rgb,disassembly,1,13254
4107,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10118_rgb,disassembly,1,13254
4108,nusar-2021_action_both_9044-a08_9044_user_id_2021-02-05_154403,C10404_rgb,disassembly,1,13254
4109,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10095_rgb,assembly,1,18158
4110,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,HMC_21176623_mono10bit,assembly,1,18164
4111,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10115_rgb,assembly,1,18158
4112,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10390_rgb,assembly,1,18158
4113,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,HMC_21176875_mono10bit,assembly,1,18164
4114,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10395_rgb,assembly,1,18158
4115,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10379_rgb,assembly,1,18158
4116,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,HMC_21179183_mono10bit,assembly,1,18164
4117,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,HMC_21110305_mono10bit,assembly,1,18164
4118,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10119_rgb,assembly,1,18156
4119,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10118_rgb,assembly,1,18157
4120,nusar-2021_action_both_9075-c08b_9075_user_id_2021-02-12_101609,C10404_rgb,assembly,1,18158
4121,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10095_rgb,disassembly,1,8697
4122,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,HMC_84347414_mono10bit,disassembly,1,8698
4123,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,HMC_84358933_mono10bit,disassembly,1,8698
4124,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,HMC_84355350_mono10bit,disassembly,1,8698
4125,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10115_rgb,disassembly,1,8695
4126,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10390_rgb,disassembly,1,8696
4127,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10395_rgb,disassembly,1,8697
4128,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10379_rgb,disassembly,1,8697
4129,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,HMC_84346135_mono10bit,disassembly,1,8698
4130,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10119_rgb,disassembly,1,8697
4131,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10118_rgb,disassembly,1,8697
4132,nusar-2021_action_both_9082-c13f_9082_user_id_2021-02-16_140937,C10404_rgb,disassembly,1,8697
4133,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10095_rgb,assembly,1,21847
4134,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,HMC_84347414_mono10bit,assembly,1,21868
4135,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,HMC_84358933_mono10bit,assembly,1,21868
4136,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,HMC_84355350_mono10bit,assembly,1,21868
4137,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10115_rgb,assembly,1,21850
4138,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10390_rgb,assembly,1,21853
4139,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10395_rgb,assembly,1,21851
4140,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10379_rgb,assembly,1,21852
4141,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,HMC_84346135_mono10bit,assembly,1,21868
4142,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10119_rgb,assembly,1,21853
4143,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10118_rgb,assembly,1,21851
4144,nusar-2021_action_both_9044-b05b_9044_user_id_2021-02-19_091348,C10404_rgb,assembly,1,21852
4145,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10095_rgb,disassembly,1,10064
4146,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,HMC_21176623_mono10bit,disassembly,1,10074
4147,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10115_rgb,disassembly,1,10064
4148,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10390_rgb,disassembly,1,10064
4149,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,HMC_21176875_mono10bit,disassembly,1,10074
4150,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10395_rgb,disassembly,1,10064
4151,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10379_rgb,disassembly,1,10064
4152,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,HMC_21179183_mono10bit,disassembly,1,10074
4153,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,HMC_21110305_mono10bit,disassembly,1,10074
4154,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10119_rgb,disassembly,1,10064
4155,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10118_rgb,disassembly,1,10064
4156,nusar-2021_action_both_9014-b02a_9014_user_id_2021-02-02_143628,C10404_rgb,disassembly,1,10064
4157,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10095_rgb,disassembly,1,6720
4158,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,HMC_84347414_mono10bit,disassembly,1,6721
4159,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,HMC_84358933_mono10bit,disassembly,1,6721
4160,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,HMC_84355350_mono10bit,disassembly,1,6721
4161,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10115_rgb,disassembly,1,6721
4162,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10390_rgb,disassembly,1,6721
4163,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10395_rgb,disassembly,1,6721
4164,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10379_rgb,disassembly,1,6720
4165,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,HMC_84346135_mono10bit,disassembly,1,6721
4166,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10119_rgb,disassembly,1,6721
4167,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10118_rgb,disassembly,1,6720
4168,nusar-2021_action_both_9083-a26_9083_user_id_2021-02-16_112714,C10404_rgb,disassembly,1,6721
4169,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10095_rgb,assembly,1,8761
4170,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,HMC_84347414_mono10bit,assembly,1,8763
4171,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,HMC_84358933_mono10bit,assembly,1,8763
4172,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,HMC_84355350_mono10bit,assembly,1,8763
4173,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10115_rgb,assembly,1,8763
4174,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10390_rgb,assembly,1,8763
4175,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10395_rgb,assembly,1,8762
4176,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10379_rgb,assembly,1,8762
4177,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,HMC_84346135_mono10bit,assembly,1,8763
4178,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10119_rgb,assembly,1,8762
4179,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10118_rgb,assembly,1,8762
4180,nusar-2021_action_both_9044-c03a_9044_user_id_2021-02-19_093447,C10404_rgb,assembly,1,8762
4181,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10095_rgb,assembly,1,8846
4182,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,HMC_84347414_mono10bit,assembly,1,8848
4183,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,HMC_84358933_mono10bit,assembly,1,8848
4184,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,HMC_84355350_mono10bit,assembly,1,8848
4185,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10115_rgb,assembly,1,8844
4186,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10390_rgb,assembly,1,8846
4187,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10395_rgb,assembly,1,8844
4188,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10379_rgb,assembly,1,8845
4189,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,HMC_84346135_mono10bit,assembly,1,8848
4190,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10119_rgb,assembly,1,8846
4191,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10118_rgb,assembly,1,8846
4192,nusar-2021_action_both_9013-c03b_9013_user_id_2021-02-24_113410,C10404_rgb,assembly,1,8845
4193,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10095_rgb,disassembly,1,9188
4194,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,HMC_84347414_mono10bit,disassembly,1,9169
4195,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,HMC_84358933_mono10bit,disassembly,1,9169
4196,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,HMC_84355350_mono10bit,disassembly,1,9169
4197,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10115_rgb,disassembly,1,9188
4198,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10390_rgb,disassembly,1,9188
4199,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10395_rgb,disassembly,1,9188
4200,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10379_rgb,disassembly,1,9188
4201,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,HMC_84346135_mono10bit,disassembly,1,9169
4202,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10119_rgb,disassembly,1,9188
4203,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10118_rgb,disassembly,1,9188
4204,nusar-2021_action_both_9033-b04d_9033_user_id_2021-02-18_141950,C10404_rgb,disassembly,1,9188
4205,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10095_rgb,assembly,1,16872
4206,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,HMC_21176623_mono10bit,assembly,1,16872
4207,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10115_rgb,assembly,1,16872
4208,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10390_rgb,assembly,1,16872
4209,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,HMC_21176875_mono10bit,assembly,1,16872
4210,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10395_rgb,assembly,1,16871
4211,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10379_rgb,assembly,1,16872
4212,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,HMC_21179183_mono10bit,assembly,1,16872
4213,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,HMC_21110305_mono10bit,assembly,1,16872
4214,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10119_rgb,assembly,1,16872
4215,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10118_rgb,assembly,1,16872
4216,nusar-2021_action_both_9075-a07_9075_user_id_2021-02-12_093237,C10404_rgb,assembly,1,16871
4217,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10095_rgb,assembly,1,8135
4218,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,HMC_84347414_mono10bit,assembly,1,8143
4219,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,HMC_84358933_mono10bit,assembly,1,8143
4220,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,HMC_84355350_mono10bit,assembly,1,8143
4221,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10115_rgb,assembly,1,8137
4222,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10390_rgb,assembly,1,8137
4223,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10395_rgb,assembly,1,8137
4224,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10379_rgb,assembly,1,8138
4225,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,HMC_84346135_mono10bit,assembly,1,8143
4226,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10119_rgb,assembly,1,8137
4227,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10118_rgb,assembly,1,8138
4228,nusar-2021_action_both_9055-b04c_9055_user_id_2021-02-24_103545,C10404_rgb,assembly,1,8136
4229,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10095_rgb,disassembly,1,15449
4230,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,HMC_84347414_mono10bit,disassembly,1,15455
4231,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,HMC_84358933_mono10bit,disassembly,1,15455
4232,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,HMC_84355350_mono10bit,disassembly,1,15455
4233,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10115_rgb,disassembly,1,15446
4234,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10390_rgb,disassembly,1,15450
4235,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10395_rgb,disassembly,1,15447
4236,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10379_rgb,disassembly,1,15449
4237,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,HMC_84346135_mono10bit,disassembly,1,15434
4238,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10119_rgb,disassembly,1,15447
4239,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10118_rgb,disassembly,1,15446
4240,nusar-2021_action_both_9025-c05a_9025_user_id_2021-02-18_102043,C10404_rgb,disassembly,1,15445
4241,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10095_rgb,assembly,1,8433
4242,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,HMC_84347414_mono10bit,assembly,1,8441
4243,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,HMC_84358933_mono10bit,assembly,1,8441
4244,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,HMC_84355350_mono10bit,assembly,1,8441
4245,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10115_rgb,assembly,1,8433
4246,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10390_rgb,assembly,1,8433
4247,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10395_rgb,assembly,1,8433
4248,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10379_rgb,assembly,1,8433
4249,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,HMC_84346135_mono10bit,assembly,1,8441
4250,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10119_rgb,assembly,1,8433
4251,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10118_rgb,assembly,1,8433
4252,nusar-2021_action_both_9066-b03b_9066_user_id_2021-02-17_153607,C10404_rgb,assembly,1,8433
4253,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10095_rgb,disassembly,1,6998
4254,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,HMC_84347414_mono10bit,disassembly,1,7001
4255,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,HMC_84358933_mono10bit,disassembly,1,7001
4256,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,HMC_84355350_mono10bit,disassembly,1,7001
4257,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10115_rgb,disassembly,1,6999
4258,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10390_rgb,disassembly,1,7000
4259,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10395_rgb,disassembly,1,6999
4260,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10379_rgb,disassembly,1,7000
4261,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,HMC_84346135_mono10bit,disassembly,1,7001
4262,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10119_rgb,disassembly,1,7000
4263,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10118_rgb,disassembly,1,6998
4264,nusar-2021_action_both_9021-c03d_9021_user_id_2021-02-23_100036,C10404_rgb,disassembly,1,6999
4265,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10095_rgb,disassembly,1,20143
4266,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,HMC_84347414_mono10bit,disassembly,1,20155
4267,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,HMC_84358933_mono10bit,disassembly,1,20155
4268,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,HMC_84355350_mono10bit,disassembly,1,20155
4269,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10115_rgb,disassembly,1,20145
4270,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10390_rgb,disassembly,1,20140
4271,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10395_rgb,disassembly,1,20144
4272,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10379_rgb,disassembly,1,20144
4273,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,HMC_84346135_mono10bit,disassembly,1,20155
4274,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10119_rgb,disassembly,1,20144
4275,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10118_rgb,disassembly,1,20141
4276,nusar-2021_action_both_9064-c13a_9064_user_id_2021-02-22_170304,C10404_rgb,disassembly,1,20143
4277,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10095_rgb,disassembly,1,10204
4278,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,HMC_84347414_mono10bit,disassembly,1,10205
4279,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,HMC_84358933_mono10bit,disassembly,1,10205
4280,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,HMC_84355350_mono10bit,disassembly,1,10205
4281,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10115_rgb,disassembly,1,10204
4282,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10390_rgb,disassembly,1,10205
4283,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10395_rgb,disassembly,1,10205
4284,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10379_rgb,disassembly,1,10204
4285,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,HMC_84346135_mono10bit,disassembly,1,10205
4286,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10119_rgb,disassembly,1,10205
4287,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10118_rgb,disassembly,1,10205
4288,nusar-2021_action_both_9031-c04d_9031_user_id_2021-02-23_163320,C10404_rgb,disassembly,1,10205
4289,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10095_rgb,disassembly,1,4889
4290,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10115_rgb,disassembly,1,4889
4291,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10390_rgb,disassembly,1,4888
4292,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10395_rgb,disassembly,1,4889
4293,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10379_rgb,disassembly,1,4889
4294,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10119_rgb,disassembly,1,4889
4295,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10118_rgb,disassembly,1,4889
4296,nusar-2021_action_both_9013-a28_9013_user_id_2021-02-02_134134,C10404_rgb,disassembly,1,4889
4297,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10095_rgb,disassembly,1,11012
4298,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,HMC_21176623_mono10bit,disassembly,1,11012
4299,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10115_rgb,disassembly,1,11012
4300,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10390_rgb,disassembly,1,11012
4301,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,HMC_21176875_mono10bit,disassembly,1,11012
4302,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10395_rgb,disassembly,1,11012
4303,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10379_rgb,disassembly,1,11012
4304,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,HMC_21179183_mono10bit,disassembly,1,11012
4305,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,HMC_21110305_mono10bit,disassembly,1,11012
4306,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10119_rgb,disassembly,1,11012
4307,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10118_rgb,disassembly,1,11012
4308,nusar-2021_action_both_9061-c09b_9061_user_id_2021-02-09_143132,C10404_rgb,disassembly,1,11012
4309,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10095_rgb,disassembly,1,13066
4310,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,HMC_84347414_mono10bit,disassembly,1,13068
4311,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,HMC_84358933_mono10bit,disassembly,1,13068
4312,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,HMC_84355350_mono10bit,disassembly,1,13068
4313,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10115_rgb,disassembly,1,13065
4314,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10390_rgb,disassembly,1,13065
4315,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10395_rgb,disassembly,1,13061
4316,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10379_rgb,disassembly,1,13062
4317,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,HMC_84346135_mono10bit,disassembly,1,13068
4318,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10119_rgb,disassembly,1,13061
4319,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10118_rgb,disassembly,1,13061
4320,nusar-2021_action_both_9012-a16_9012_user_id_2021-02-01_162904,C10404_rgb,disassembly,1,13063
4321,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10095_rgb,assembly,1,9592
4322,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,HMC_21176623_mono10bit,assembly,1,9593
4323,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10115_rgb,assembly,1,9591
4324,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10390_rgb,assembly,1,9592
4325,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,HMC_21176875_mono10bit,assembly,1,9593
4326,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10395_rgb,assembly,1,9591
4327,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10379_rgb,assembly,1,9592
4328,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,HMC_21179183_mono10bit,assembly,1,9593
4329,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,HMC_21110305_mono10bit,assembly,1,9593
4330,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10119_rgb,assembly,1,9591
4331,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10118_rgb,assembly,1,9592
4332,nusar-2021_action_both_9072-b03a_9072_user_id_2021-02-11_111335,C10404_rgb,assembly,1,9591
4333,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-04_155013,C10095_rgb,assembly,1,11957
4334,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-04_155013,HMC_21176623_mono10bit,assembly,1,11977
4335,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-04_155013,C10115_rgb,assembly,1,11955
4336,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-04_155013,C10390_rgb,assembly,1,11957
4337,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-04_155013,HMC_21176875_mono10bit,assembly,1,11977
4338,nusar-2021_action_both_9034-b04c_9034_user_id_2021-02-04_155013,C10395_rgb,assembly,1,11956
